"Date","Price","Open","High","Low","Vol.","Change %"
"02/06/2013","87.60","86.70","87.60","86.61","2.52M","0.68%"
"02/05/2013","87.01","87.49","87.53","86.59","2.89M","0.36%"
"02/04/2013","86.70","86.54","87.11","86.37","2.84M","-0.60%"
"02/01/2013","87.22","87.52","87.78","86.37","3.43M","0.40%"
"01/31/2013","86.87","88.06","88.38","86.72","5.31M","-1.52%"
"01/30/2013","88.21","89.88","89.98","88.03","6.84M","-1.83%"
"01/29/2013","89.85","89.45","90.52","89.30","3.03M","0.59%"
"01/28/2013","89.32","92.49","92.49","89.02","4.17M","-3.32%"
"01/25/2013","92.39","93.24","93.26","92.28","3.37M","-0.92%"
"01/24/2013","93.25","96.52","96.52","92.90","4.13M","-2.94%"
"01/23/2013","96.07","94.72","96.07","94.02","2.42M","0.78%"
"01/22/2013","95.33","94.00","95.61","93.79","1.61M","1.45%"
"01/18/2013","93.97","94.75","94.91","93.88","2.41M","-0.82%"
"01/17/2013","94.75","93.96","95.00","93.71","1.34M","1.28%"
"01/16/2013","93.55","93.77","93.81","93.04","1.15M","-0.50%"
"01/15/2013","94.02","93.49","94.34","93.35","1.24M","0.12%"
"01/14/2013","93.91","93.09","93.94","93.09","850.07K","0.21%"
